Proxy exported
['http://images.cocodataset.org/train2017/000000033471.jpg', 'What are the colors of the bus in the image? [QA]', 'The bus in the image is white and red.<|endoftext|>']
trainable params: 83,886,080 || all params: 2,863,569,920 || trainable%: 2.9294231446599355
PEFT MODEL:83886080
PROJECTION MODEL:1968640
CLIP MODEL:0
PHI MODEL:83886080
RESNET MODEL:13117440
Loaded step2 checkpoint
Image: http://images.cocodataset.org/train2017/000000474759.jpg
Question: What is the theme of the cake in the image? [QA]
Answer:   The theme of the cake in the image is Angry Birds.<|endoftext|>
Model Predicted Ans:  theme of the cake in the image is a combination of animals and food, with a cake shaped like a giraffe and various food items, such as a cake, cupcakes, and a cake with a bird on top.
Iteration 0/100000, Loss: 3.257129669189453
{'step': 527, 'train_loss': 3.3080172538757324}
{'step': 528, 'train_loss': 3.3275232315063477}
{'step': 529, 'train_loss': 3.5903072357177734}
{'step': 530, 'train_loss': 3.2356553077697754}
{'step': 531, 'train_loss': 3.1930015087127686}
{'step': 532, 'train_loss': 3.3451218605041504}
{'step': 533, 'train_loss': 3.1760172843933105}
{'step': 534, 'train_loss': 3.297128677368164}
{'step': 535, 'train_loss': 3.475752353668213}
{'step': 536, 'train_loss': 3.4661903381347656}
{'step': 537, 'train_loss': 3.18587589263916}
{'step': 538, 'train_loss': 3.2484681606292725}
{'step': 539, 'train_loss': 3.3559093475341797}
{'step': 540, 'train_loss': 3.2929301261901855}
{'step': 541, 'train_loss': 3.2604973316192627}
{'step': 542, 'train_loss': 3.28285551071167}
{'step': 543, 'train_loss': 3.2813148498535156}
{'step': 544, 'train_loss': 3.3531696796417236}
{'step': 545, 'train_loss': 3.348006248474121}
{'step': 546, 'train_loss': 3.3523030281066895}
{'step': 547, 'train_loss': 3.3742823600769043}
{'step': 548, 'train_loss': 3.4394216537475586}
{'step': 549, 'train_loss': 3.3617186546325684}
{'step': 550, 'train_loss': 3.415290594100952}
{'step': 551, 'train_loss': 3.343256711959839}
{'step': 552, 'train_loss': 3.2530853748321533}
{'step': 553, 'train_loss': 3.4808928966522217}
{'step': 554, 'train_loss': 3.597134590148926}
{'step': 555, 'train_loss': 3.29079008102417}
{'step': 556, 'train_loss': 3.3934977054595947}
{'step': 557, 'train_loss': 3.3515737056732178}
{'step': 558, 'train_loss': 3.3926119804382324}
{'step': 559, 'train_loss': 3.354964256286621}
{'step': 560, 'train_loss': 3.6625380516052246}
{'step': 561, 'train_loss': 3.262059450149536}
{'step': 562, 'train_loss': 3.326010227203369}
{'step': 563, 'train_loss': 3.2890892028808594}
{'step': 564, 'train_loss': 3.394491672515869}
{'step': 565, 'train_loss': 3.361419200897217}
{'step': 566, 'train_loss': 3.4499897956848145}
{'step': 567, 'train_loss': 3.2289555072784424}
{'step': 568, 'train_loss': 3.1936659812927246}
{'step': 569, 'train_loss': 3.3013575077056885}
{'step': 570, 'train_loss': 3.144862413406372}
{'step': 571, 'train_loss': 3.1857032775878906}
{'step': 572, 'train_loss': 3.3189287185668945}
{'step': 573, 'train_loss': 3.360485792160034}
{'step': 574, 'train_loss': 3.3193187713623047}
{'step': 575, 'train_loss': 3.405496120452881}
{'step': 576, 'train_loss': 3.2239019870758057}
{'step': 577, 'train_loss': 3.329634666442871}
{'step': 578, 'train_loss': 3.2842535972595215}
{'step': 579, 'train_loss': 3.338520050048828}
{'step': 580, 'train_loss': 3.342757225036621}
{'step': 581, 'train_loss': 3.2816720008850098}
{'step': 582, 'train_loss': 3.4862542152404785}
{'step': 583, 'train_loss': 3.4057793617248535}
{'step': 584, 'train_loss': 3.16745662689209}
{'step': 585, 'train_loss': 3.387282609939575}
{'step': 586, 'train_loss': 3.28159499168396}
{'step': 587, 'train_loss': 3.38330078125}
{'step': 588, 'train_loss': 3.4534831047058105}
{'step': 589, 'train_loss': 3.4555306434631348}
{'step': 590, 'train_loss': 3.3832333087921143}
{'step': 591, 'train_loss': 3.410395622253418}
{'step': 592, 'train_loss': 3.3122005462646484}
{'step': 593, 'train_loss': 3.357865571975708}
{'step': 594, 'train_loss': 3.3398191928863525}
{'step': 595, 'train_loss': 3.5145955085754395}
{'step': 596, 'train_loss': 3.519932746887207}
{'step': 597, 'train_loss': 3.2214407920837402}
{'step': 598, 'train_loss': 3.2153921127319336}
{'step': 599, 'train_loss': 3.4890310764312744}
Iteration 600/100000, Loss: 3.225733757019043
Saving Checkpoint
{'step': 600, 'train_loss': 3.225733757019043}
{'step': 601, 'train_loss': 3.2907466888427734}
{'step': 602, 'train_loss': 3.297701358795166}
{'step': 603, 'train_loss': 3.251829147338867}
{'step': 604, 'train_loss': 3.4287099838256836}
{'step': 605, 'train_loss': 3.4240055084228516}
{'step': 606, 'train_loss': 3.4174880981445312}
{'step': 607, 'train_loss': 3.2076416015625}
{'step': 608, 'train_loss': 3.667285680770874}
{'step': 609, 'train_loss': 3.486968517303467}
{'step': 610, 'train_loss': 3.2889866828918457}
{'step': 611, 'train_loss': 3.213067054748535}
{'step': 612, 'train_loss': 3.2758326530456543}
{'step': 613, 'train_loss': 3.3300700187683105}
{'step': 614, 'train_loss': 3.5636754035949707}
{'step': 615, 'train_loss': 3.339709758758545}
{'step': 616, 'train_loss': 3.3260903358459473}
{'step': 617, 'train_loss': 3.3296079635620117}
{'step': 618, 'train_loss': 3.297088623046875}
{'step': 619, 'train_loss': 3.2481961250305176}
{'step': 620, 'train_loss': 3.3984293937683105}
{'step': 621, 'train_loss': 3.355971336364746}
{'step': 622, 'train_loss': 3.3044447898864746}
{'step': 623, 'train_loss': 3.396796226501465}
{'step': 624, 'train_loss': 3.262233018875122}
{'step': 625, 'train_loss': 3.2256741523742676}
{'step': 626, 'train_loss': 3.2947421073913574}
{'step': 627, 'train_loss': 3.3039138317108154}
{'step': 628, 'train_loss': 3.330860137939453}
{'step': 629, 'train_loss': 3.481907844543457}
{'step': 630, 'train_loss': 3.431119680404663}
{'step': 631, 'train_loss': 3.537705421447754}
{'step': 632, 'train_loss': 3.4158835411071777}
{'step': 633, 'train_loss': 3.3833329677581787}
{'step': 634, 'train_loss': 3.2473721504211426}
{'step': 635, 'train_loss': 3.316967487335205}
{'step': 636, 'train_loss': 3.297382354736328}
{'step': 637, 'train_loss': 3.1366260051727295}
{'step': 638, 'train_loss': 3.2301692962646484}
{'step': 639, 'train_loss': 3.4304282665252686}
{'step': 640, 'train_loss': 3.2901611328125}
{'step': 641, 'train_loss': 3.218134880065918}
{'step': 642, 'train_loss': 3.188791275024414}
{'step': 643, 'train_loss': 3.2825779914855957}
{'step': 644, 'train_loss': 3.261768341064453}
{'step': 645, 'train_loss': 3.509913206100464}
{'step': 646, 'train_loss': 3.3986403942108154}
{'step': 647, 'train_loss': 3.2797279357910156}
{'step': 648, 'train_loss': 3.3213391304016113}
{'step': 649, 'train_loss': 3.410202980041504}
{'step': 650, 'train_loss': 3.59151554107666}
{'step': 651, 'train_loss': 3.4506630897521973}
{'step': 652, 'train_loss': 3.3066935539245605}
{'step': 653, 'train_loss': 3.521275043487549}
{'step': 654, 'train_loss': 3.344909191131592}
{'step': 655, 'train_loss': 3.2436001300811768}
{'step': 656, 'train_loss': 3.2929348945617676}
{'step': 657, 'train_loss': 3.2647085189819336}
{'step': 658, 'train_loss': 3.332577705383301}
{'step': 659, 'train_loss': 3.268859624862671}
{'step': 660, 'train_loss': 3.415600538253784}
{'step': 661, 'train_loss': 3.348447799682617}
{'step': 662, 'train_loss': 3.2580249309539795}
{'step': 663, 'train_loss': 3.458780288696289}
{'step': 664, 'train_loss': 3.3897058963775635}
{'step': 665, 'train_loss': 3.3222105503082275}
{'step': 666, 'train_loss': 3.358186721801758}
{'step': 667, 'train_loss': 3.5793049335479736}
{'step': 668, 'train_loss': 3.3431026935577393}
{'step': 669, 'train_loss': 3.353425979614258}
{'step': 670, 'train_loss': 3.3144612312316895}
{'step': 671, 'train_loss': 3.4344048500061035}
{'step': 672, 'train_loss': 3.354457378387451}
{'step': 673, 'train_loss': 3.1857380867004395}
{'step': 674, 'train_loss': 3.518392562866211}
{'step': 675, 'train_loss': 3.3872203826904297}
{'step': 676, 'train_loss': 3.2962398529052734}
{'step': 677, 'train_loss': 3.3106226921081543}
{'step': 678, 'train_loss': 3.2841734886169434}
{'step': 679, 'train_loss': 3.3679397106170654}
{'step': 680, 'train_loss': 3.3003311157226562}
{'step': 681, 'train_loss': 3.335392951965332}
{'step': 682, 'train_loss': 3.3021860122680664}
{'step': 683, 'train_loss': 3.387139081954956}
{'step': 684, 'train_loss': 3.423017978668213}
{'step': 685, 'train_loss': 3.4608378410339355}
{'step': 686, 'train_loss': 3.396826982498169}
{'step': 687, 'train_loss': 3.4952645301818848}
{'step': 688, 'train_loss': 3.1493873596191406}
{'step': 689, 'train_loss': 3.3034677505493164}
{'step': 690, 'train_loss': 3.436493396759033}
{'step': 691, 'train_loss': 3.496213436126709}
{'step': 692, 'train_loss': 3.430698871612549}
{'step': 693, 'train_loss': 3.2842612266540527}
{'step': 694, 'train_loss': 3.3990883827209473}
{'step': 695, 'train_loss': 3.4851455688476562}
{'step': 696, 'train_loss': 3.4268202781677246}
{'step': 697, 'train_loss': 3.3967623710632324}
{'step': 698, 'train_loss': 3.3121442794799805}
{'step': 699, 'train_loss': 3.3636412620544434}
Iteration 700/100000, Loss: 3.440858840942383
Saving Checkpoint
{'step': 700, 'train_loss': 3.440858840942383}
{'step': 701, 'train_loss': 3.3350601196289062}
{'step': 702, 'train_loss': 3.407881259918213}
{'step': 703, 'train_loss': 3.252291679382324}
{'step': 704, 'train_loss': 3.494776725769043}
{'step': 705, 'train_loss': 3.5067598819732666}
{'step': 706, 'train_loss': 3.476682424545288}
{'step': 707, 'train_loss': 3.4073071479797363}
{'step': 708, 'train_loss': 3.2077362537384033}
{'step': 709, 'train_loss': 3.4647130966186523}
{'step': 710, 'train_loss': 3.414639711380005}
{'step': 711, 'train_loss': 3.3030319213867188}
{'step': 712, 'train_loss': 3.4134316444396973}
{'step': 713, 'train_loss': 3.369490385055542}
{'step': 714, 'train_loss': 3.4108028411865234}
{'step': 715, 'train_loss': 3.3598098754882812}
{'step': 716, 'train_loss': 3.4450106620788574}
{'step': 717, 'train_loss': 3.3987133502960205}
{'step': 718, 'train_loss': 3.4538283348083496}
{'step': 719, 'train_loss': 3.266920566558838}
{'step': 720, 'train_loss': 3.43835186958313}
{'step': 721, 'train_loss': 3.4873666763305664}
{'step': 722, 'train_loss': 3.4062280654907227}
{'step': 723, 'train_loss': 3.340275287628174}
{'step': 724, 'train_loss': 3.352937698364258}
{'step': 725, 'train_loss': 3.3437676429748535}
{'step': 726, 'train_loss': 3.2823877334594727}
{'step': 727, 'train_loss': 3.3219408988952637}
{'step': 728, 'train_loss': 3.4409096240997314}
{'step': 729, 'train_loss': 3.391777515411377}
{'step': 730, 'train_loss': 3.4391493797302246}
{'step': 731, 'train_loss': 3.396200180053711}
{'step': 732, 'train_loss': 3.4540700912475586}
{'step': 733, 'train_loss': 3.2466070652008057}
{'step': 734, 'train_loss': 3.2477121353149414}
{'step': 735, 'train_loss': 3.4017560482025146}
{'step': 736, 'train_loss': 3.21236515045166}
{'step': 737, 'train_loss': 3.375218391418457}
{'step': 738, 'train_loss': 3.537086009979248}
{'step': 739, 'train_loss': 3.3017096519470215}
{'step': 740, 'train_loss': 3.251166343688965}
{'step': 741, 'train_loss': 3.2964906692504883}
{'step': 742, 'train_loss': 3.4684553146362305}
{'step': 743, 'train_loss': 3.5272016525268555}
{'step': 744, 'train_loss': 3.357759952545166}
{'step': 745, 'train_loss': 3.378911018371582}
{'step': 746, 'train_loss': 3.2885711193084717}
{'step': 747, 'train_loss': 3.3466904163360596}
{'step': 748, 'train_loss': 3.385948657989502}
{'step': 749, 'train_loss': 3.43239164352417}
{'step': 750, 'train_loss': 3.600433349609375}
{'step': 751, 'train_loss': 3.2542648315429688}
{'step': 752, 'train_loss': 3.3042068481445312}
{'step': 753, 'train_loss': 3.251617908477783}
{'step': 754, 'train_loss': 3.3009209632873535}
{'step': 755, 'train_loss': 3.3949074745178223}
{'step': 756, 'train_loss': 3.330867290496826}
{'step': 757, 'train_loss': 3.187795639038086}
{'step': 758, 'train_loss': 3.2403430938720703}
{'step': 759, 'train_loss': 3.3535425662994385}
{'step': 760, 'train_loss': 3.355053424835205}
{'step': 761, 'train_loss': 3.477555274963379}
{'step': 762, 'train_loss': 3.3208110332489014}
{'step': 763, 'train_loss': 3.282649040222168}
{'step': 764, 'train_loss': 3.35524320602417}
{'step': 765, 'train_loss': 3.453251838684082}
{'step': 766, 'train_loss': 3.392927646636963}
{'step': 767, 'train_loss': 3.3069052696228027}
{'step': 768, 'train_loss': 3.2397327423095703}
{'step': 769, 'train_loss': 3.387375831604004}
{'step': 770, 'train_loss': 3.363978147506714}
{'step': 771, 'train_loss': 3.312285900115967}
{'step': 772, 'train_loss': 3.3294920921325684}
{'step': 773, 'train_loss': 3.5791780948638916}
{'step': 774, 'train_loss': 3.258559226989746}
{'step': 775, 'train_loss': 3.1786954402923584}
{'step': 776, 'train_loss': 3.3743338584899902}
{'step': 777, 'train_loss': 3.214942693710327}
{'step': 778, 'train_loss': 3.2688117027282715}
{'step': 779, 'train_loss': 3.3925395011901855}
{'step': 780, 'train_loss': 3.4393386840820312}
{'step': 781, 'train_loss': 3.251659393310547}
{'step': 782, 'train_loss': 3.397453784942627}
{'step': 783, 'train_loss': 3.3677139282226562}
{'step': 784, 'train_loss': 3.2917776107788086}
{'step': 785, 'train_loss': 3.266195774078369}
{'step': 786, 'train_loss': 3.2563648223876953}
{'step': 787, 'train_loss': 3.343571424484253}
{'step': 788, 'train_loss': 3.364086389541626}
{'step': 789, 'train_loss': 3.4220733642578125}
{'step': 790, 'train_loss': 3.464980125427246}
{'step': 791, 'train_loss': 3.361062526702881}
{'step': 792, 'train_loss': 3.490633010864258}
{'step': 793, 'train_loss': 3.4688379764556885}
{'step': 794, 'train_loss': 3.274106979370117}
{'step': 795, 'train_loss': 3.3481574058532715}
{'step': 796, 'train_loss': 3.3834781646728516}
{'step': 797, 'train_loss': 3.456930160522461}
{'step': 798, 'train_loss': 3.3407464027404785}
{'step': 799, 'train_loss': 3.3034183979034424}
Iteration 800/100000, Loss: 3.2522177696228027
Saving Checkpoint
{'step': 800, 'train_loss': 3.2522177696228027}
{'step': 801, 'train_loss': 3.3797197341918945}
{'step': 802, 'train_loss': 3.367412805557251}
{'step': 803, 'train_loss': 3.4116334915161133}
{'step': 804, 'train_loss': 3.2643134593963623}
{'step': 805, 'train_loss': 3.3680222034454346}
{'step': 806, 'train_loss': 3.6329240798950195}
{'step': 807, 'train_loss': 3.5122618675231934}
{'step': 808, 'train_loss': 3.312375783920288}
{'step': 809, 'train_loss': 3.3267874717712402}
{'step': 810, 'train_loss': 3.186772584915161}
{'step': 811, 'train_loss': 3.278066873550415}
{'step': 812, 'train_loss': 3.358091354370117}
{'step': 813, 'train_loss': 3.328899383544922}
{'step': 814, 'train_loss': 3.5167665481567383}
{'step': 815, 'train_loss': 3.448228120803833}
{'step': 816, 'train_loss': 3.459228515625}
{'step': 817, 'train_loss': 3.2458605766296387}
{'step': 818, 'train_loss': 3.490044116973877}
{'step': 819, 'train_loss': 3.374404191970825}
{'step': 820, 'train_loss': 3.44867205619812}
{'step': 821, 'train_loss': 3.233490467071533}
{'step': 822, 'train_loss': 3.3353872299194336}
{'step': 823, 'train_loss': 3.4289321899414062}
{'step': 824, 'train_loss': 3.4180376529693604}
{'step': 825, 'train_loss': 3.466494083404541}
{'step': 826, 'train_loss': 3.3305253982543945}
{'step': 827, 'train_loss': 3.1876845359802246}
{'step': 828, 'train_loss': 3.3178024291992188}
{'step': 829, 'train_loss': 3.4024336338043213}
{'step': 830, 'train_loss': 3.1845242977142334}
{'step': 831, 'train_loss': 3.430323362350464}
{'step': 832, 'train_loss': 3.304215908050537}
{'step': 833, 'train_loss': 3.3080077171325684}
{'step': 834, 'train_loss': 3.4964146614074707}
{'step': 835, 'train_loss': 3.360232353210449}
{'step': 836, 'train_loss': 3.283536911010742}
{'step': 837, 'train_loss': 3.180021286010742}
{'step': 838, 'train_loss': 3.3403873443603516}
{'step': 839, 'train_loss': 3.523730754852295}
{'step': 840, 'train_loss': 3.4124808311462402}
{'step': 841, 'train_loss': 3.368969202041626}
{'step': 842, 'train_loss': 3.3784000873565674}
{'step': 843, 'train_loss': 3.224790573120117}
{'step': 844, 'train_loss': 3.292699098587036}
{'step': 845, 'train_loss': 3.4789726734161377}
{'step': 846, 'train_loss': 3.308826446533203}
{'step': 847, 'train_loss': 3.4150071144104004}
{'step': 848, 'train_loss': 3.4817702770233154}
{'step': 849, 'train_loss': 3.4078822135925293}
{'step': 850, 'train_loss': 3.177901029586792}
{'step': 851, 'train_loss': 3.253117322921753}
{'step': 852, 'train_loss': 3.3250515460968018}
{'step': 853, 'train_loss': 3.5051608085632324}
{'step': 854, 'train_loss': 3.183670997619629}
{'step': 855, 'train_loss': 3.2032203674316406}
{'step': 856, 'train_loss': 3.3097896575927734}
{'step': 857, 'train_loss': 3.5732369422912598}
{'step': 858, 'train_loss': 3.396986961364746}
{'step': 859, 'train_loss': 3.3645615577697754}
{'step': 860, 'train_loss': 3.391995429992676}
{'step': 861, 'train_loss': 3.367888927459717}
{'step': 862, 'train_loss': 3.1995720863342285}
{'step': 863, 'train_loss': 3.292973518371582}
{'step': 864, 'train_loss': 3.5343685150146484}
{'step': 865, 'train_loss': 3.5157923698425293}
{'step': 866, 'train_loss': 3.220156669616699}
{'step': 867, 'train_loss': 3.3340373039245605}
{'step': 868, 'train_loss': 3.4726004600524902}
{'step': 869, 'train_loss': 3.3480660915374756}
{'step': 870, 'train_loss': 3.3887887001037598}
{'step': 871, 'train_loss': 3.3041133880615234}
{'step': 872, 'train_loss': 3.256056308746338}
{'step': 873, 'train_loss': 3.279933214187622}
{'step': 874, 'train_loss': 3.3500890731811523}
{'step': 875, 'train_loss': 3.4093596935272217}
{'step': 876, 'train_loss': 3.256381034851074}
{'step': 877, 'train_loss': 3.582528591156006}
{'step': 878, 'train_loss': 3.3754208087921143}
{'step': 879, 'train_loss': 3.2644875049591064}
{'step': 880, 'train_loss': 3.471932888031006}
{'step': 881, 'train_loss': 3.4715113639831543}
{'step': 882, 'train_loss': 3.4321835041046143}
{'step': 883, 'train_loss': 3.240591287612915}
{'step': 884, 'train_loss': 3.3840646743774414}
{'step': 885, 'train_loss': 3.3334107398986816}
{'step': 886, 'train_loss': 3.2272183895111084}
{'step': 887, 'train_loss': 3.1444942951202393}
{'step': 888, 'train_loss': 3.1644883155822754}
{'step': 889, 'train_loss': 3.4062447547912598}
{'step': 890, 'train_loss': 3.1949210166931152}
{'step': 891, 'train_loss': 3.359797954559326}
{'step': 892, 'train_loss': 3.4931724071502686}
{'step': 893, 'train_loss': 3.2796196937561035}
{'step': 894, 'train_loss': 3.328956127166748}
{'step': 895, 'train_loss': 3.329542636871338}
{'step': 896, 'train_loss': 3.315847873687744}
{'step': 897, 'train_loss': 3.2932376861572266}
{'step': 898, 'train_loss': 3.2171640396118164}
{'step': 899, 'train_loss': 3.3136701583862305}
Iteration 900/100000, Loss: 3.4441959857940674
Saving Checkpoint
{'step': 900, 'train_loss': 3.4441959857940674}
{'step': 901, 'train_loss': 3.303541660308838}
{'step': 902, 'train_loss': 3.309231758117676}
{'step': 903, 'train_loss': 3.3881664276123047}
{'step': 904, 'train_loss': 3.329035997390747}
{'step': 905, 'train_loss': 3.30147647857666}
{'step': 906, 'train_loss': 3.2786946296691895}
{'step': 907, 'train_loss': 3.3777389526367188}
{'step': 908, 'train_loss': 3.535466194152832}
{'step': 909, 'train_loss': 3.1898603439331055}
{'step': 910, 'train_loss': 3.454418659210205}
{'step': 911, 'train_loss': 3.461557149887085}
{'step': 912, 'train_loss': 3.496429681777954}
{'step': 913, 'train_loss': 3.2858078479766846}
{'step': 914, 'train_loss': 3.413212776184082}
{'step': 915, 'train_loss': 3.394449234008789}
{'step': 916, 'train_loss': 3.2627453804016113}
{'step': 917, 'train_loss': 3.292661428451538}
{'step': 918, 'train_loss': 3.3729329109191895}
{'step': 919, 'train_loss': 3.475569725036621}
{'step': 920, 'train_loss': 3.4389634132385254}
{'step': 921, 'train_loss': 3.363511323928833}
{'step': 922, 'train_loss': 3.210862159729004}
{'step': 923, 'train_loss': 3.487903594970703}
{'step': 924, 'train_loss': 3.204951286315918}
{'step': 925, 'train_loss': 3.2942214012145996}
{'step': 926, 'train_loss': 3.467406749725342}
{'step': 927, 'train_loss': 3.520885467529297}
{'step': 928, 'train_loss': 3.2501673698425293}
{'step': 929, 'train_loss': 3.4155101776123047}
